list_name,name,label,link_group,link_maingroup,usercountry,curr_sdate,curr_fdate,curr_detail_link,,,,,,,,,,,
measunits,unitISO4217C-ARY,Peso,unitscurrency,,ARG,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,ARM,,1994-08-01,,,,,,,,,,,,
measunits,unitISO4217C-ATS,Schilling,unitscurrency,,AUT,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-AYM,Azerbaijan Manat,unitscurrency,,AZE,,2005-10-01,,,,,,,,,,,,
measunits,unitISO4217C-AZM,Azerbaijanian Manat,unitscurrency,,AZE,,2005-12-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,AZE,,1994-08-01,,,,,,,,,,,,
measunits,unitISO4217C-BYB,Belarusian Ruble,unitscurrency,,BLR,,2001-01-01,,,,,,,,,,,,
measunits,unitISO4217C-BYR,Belarusian Ruble,unitscurrency,,BLR,,2017-01-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,BLR,,1994-06-01,,,,,,,,,,,,
measunits,unitISO4217C-BEC,Convertible Franc,unitscurrency,,BEL,,1990-03-01,,,,,,,,,,,,
measunits,unitISO4217C-BEF,Belgian Franc,unitscurrency,,BEL,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-BEL,Financial Franc,unitscurrency,,BEL,,1990-03-01,,,,,,,,,,,,
measunits,unitISO4217C-BOP,Peso boliviano,unitscurrency,,BOL,,1987-02-01,,,,,,,,,,,,
measunits,unitISO4217C-BAD,Dinar,unitscurrency,,BIH,,1998-07-01,,,,,,,,,,,,
measunits,unitISO4217C-BRB,Cruzeiro,unitscurrency,,BRA,,1986-03-01,,,,,,,,,,,,
measunits,unitISO4217C-BRC,Cruzado,unitscurrency,,BRA,,1989-02-01,,,,,,,,,,,,
measunits,unitISO4217C-BRE,Cruzeiro,unitscurrency,,BRA,,1993-03-01,,,,,,,,,,,,
measunits,unitISO4217C-BRN,New Cruzado,unitscurrency,,BRA,,1990-03-01,,,,,,,,,,,,
measunits,unitISO4217C-BRR,Cruzeiro Real,unitscurrency,,BRA,,1994-07-01,,,,,,,,,,,,
measunits,unitISO4217C-BGJ,Lev A/52,unitscurrency,,BGR,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-BGK,Lev A/62,unitscurrency,,BGR,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-BGL,Lev,unitscurrency,,BGR,,2003-11-01,,,,,,,,,,,,
measunits,unitISO4217C-BUK,Kyat,unitscurrency,,MMR,,1990-02-01,,,,,,,,,,,,
measunits,unitISO4217C-HRD,Croatian Dinar,unitscurrency,,HRV,,1995-01-01,,,,,,,,,,,,
measunits,unitISO4217C-HRK,Croatian Kuna,unitscurrency,,HRV,,2015-06-01,,,,,,,,,,,,
measunits,unitISO4217C-CYP,Cyprus Pound,unitscurrency,,CYP,,2008-01-01,,,,,,,,,,,,
measunits,unitISO4217C-CSJ,Krona A/53,unitscurrency,,CSK,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-CSK,Koruna,unitscurrency,,CSK,,1993-03-01,,,,,,,,,,,,
measunits,unitISO4217C-ECS,Sucre,unitscurrency,,ECU,,2000-09-01,,,,,,,,,,,,
measunits,unitISO4217C-ECV,Unidad de Valor Constante (UVC),unitscurrency,,ECU,,2000-09-01,,,,,,,,,,,,
measunits,unitISO4217C-GQE,Ekwele,unitscurrency,,GNQ,,1986-06-01,,,,,,,,,,,,
measunits,unitISO4217C-EEK,Kroon,unitscurrency,,EST,,2011-01-01,,,,,,,,,,,,
measunits,unitISO4217C-XEU,European Currency Unit (E.C.U),unitscurrency,,EUR,,1999-01-01,,,,,,,,,,,,
measunits,unitISO4217C-FIM,Markka,unitscurrency,,FIN,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,FRA,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,GUF,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,ATF,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-GEK,Georgian Coupon,unitscurrency,,GEO,,1995-10-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,GEO,,1994-04-01,,,,,,,,,,,,
measunits,unitISO4217C-DDM,Mark der DDR,unitscurrency,,GDR,1990-07-01,1990-09-01,,,,,,,,,,,,
measunits,unitISO4217C-DEM,Deutsche Mark,unitscurrency,,DEU,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-GHC,Cedi,unitscurrency,,GHA,,2008-01-01,,,,,,,,,,,,
measunits,unitISO4217C-GHP,Ghana Cedi,unitscurrency,,GHA,,2007-06-01,,,,,,,,,,,,
measunits,unitISO4217C-GRD,Drachma,unitscurrency,,GRC,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,GLP,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-GNE,Syli,unitscurrency,,GIN,,1989-12-01,,,,,,,,,,,,
measunits,unitISO4217C-GNS,Syli,unitscurrency,,GIN,,1986-02-01,,,,,,,,,,,,
measunits,unitISO4217C-GWE,Guinea Escudo,unitscurrency,,GNB,1978-01-01,1981-01-01,,,,,,,,,,,,
measunits,unitISO4217C-GWP,Guinea-Bissau Peso,unitscurrency,,GNB,,1997-05-01,,,,,,,,,,,,
measunits,unitISO4217C-ITL,Italian Lira,unitscurrency,,VAT,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-ISJ,Old Krona,unitscurrency,,ISL,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-IEP,Irish Pound,unitscurrency,,IRL,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-ILP,Pound,unitscurrency,,ISR,1978-01-01,1981-01-01,,,,,,,,,,,,
measunits,unitISO4217C-ILR,Old Shekel,unitscurrency,,ISR,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-ITL,Italian Lira,unitscurrency,,ITA,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,KAZ,,1994-05-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,KGZ,,1993-01-01,,,,,,,,,,,,
measunits,unitISO4217C-LAJ,Pathet Lao Kip,unitscurrency,,LAO,,1979-12-01,,,,,,,,,,,,
measunits,unitISO4217C-LVL,Latvian Lats,unitscurrency,,LVA,,2014-01-01,,,,,,,,,,,,
measunits,unitISO4217C-LVR,Latvian Ruble,unitscurrency,,LVA,,1994-12-01,,,,,,,,,,,,
measunits,unitISO4217C-LSM,Loti,unitscurrency,,LSO,,1985-05-01,,,,,,,,,,,,
measunits,unitISO4217C-ZAL,Financial Rand,unitscurrency,,LSO,,1995-03-01,,,,,,,,,,,,
measunits,unitISO4217C-LTL,Lithuanian Litas,unitscurrency,,LTU,,2014-12-01,,,,,,,,,,,,
measunits,unitISO4217C-LTT,Talonas,unitscurrency,,LTU,,1993-07-01,,,,,,,,,,,,
measunits,unitISO4217C-LUC,Luxembourg Convertible Franc,unitscurrency,,LUX,,1990-03-01,,,,,,,,,,,,
measunits,unitISO4217C-LUF,Luxembourg Franc,unitscurrency,,LUX,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-LUL,Luxembourg Financial Franc,unitscurrency,,LUX,,1990-03-01,,,,,,,,,,,,
measunits,unitISO4217C-MGF,Malagasy Franc,unitscurrency,,MDG,,2004-12-01,,,,,,,,,,,,
measunits,unitISO4217C-MWK,Kwacha,unitscurrency,,MWI,,2016-02-01,,,,,,,,,,,,
measunits,unitISO4217C-MVQ,Maldive Rupee,unitscurrency,,MDV,,1989-12-01,,,,,,,,,,,,
measunits,unitISO4217C-MLF,Mali Franc,unitscurrency,,MLI,,1984-11-01,,,,,,,,,,,,
measunits,unitISO4217C-MTL,Maltese Lira,unitscurrency,,MLT,,2008-01-01,,,,,,,,,,,,
measunits,unitISO4217C-MTP,Maltese Pound,unitscurrency,,MLT,,1983-06-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,MTQ,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-MRO,Ouguiya,unitscurrency,,MRT,,2017-12-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,MYT,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-MXP,Mexican Peso,unitscurrency,,MEX,,1993-01-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,MDA,,1993-12-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,MCO,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-MZE,Mozambique Escudo,unitscurrency,,MOZ,1978-01-01,1981-01-01,,,,,,,,,,,,
measunits,unitISO4217C-MZM,Mozambique Metical,unitscurrency,,MOZ,,2006-06-01,,,,,,,,,,,,
measunits,unitISO4217C-NLG,Netherlands Guilder,unitscurrency,,NLD,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-ANG,Netherlands Antillean Guilder,unitscurrency,,ANT,,2010-10-01,,,,,,,,,,,,
measunits,unitISO4217C-NIC,Cordoba,unitscurrency,,NIC,,1990-10-01,,,,,,,,,,,,
measunits,unitISO4217C-PEH,Sol,unitscurrency,,PER,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-PEI,Inti,unitscurrency,,PER,,1991-07-01,,,,,,,,,,,,
measunits,unitISO4217C-PEN,Nuevo Sol,unitscurrency,,PER,,2015-12-01,,,,,,,,,,,,
measunits,unitISO4217C-PES,Sol,unitscurrency,,PER,,1986-02-01,,,,,,,,,,,,
measunits,unitISO4217C-PLZ,Zloty,unitscurrency,,POL,,1997-01-01,,,,,,,,,,,,
measunits,unitISO4217C-PTE,Portuguese Escudo,unitscurrency,,PRT,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,REU,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-ROK,Leu A/52,unitscurrency,,ROU,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-ROL,Old Leu,unitscurrency,,ROU,,2005-06-01,,,,,,,,,,,,
measunits,unitISO4217C-RON,New Romanian Leu,unitscurrency,,ROU,,2015-06-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,RUS,,2004-01-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,MAF,,1999-01-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,SPM,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-FRF,French Franc,unitscurrency,,BLM,,1999-01-01,,,,,,,,,,,,
measunits,unitISO4217C-ITL,Italian Lira,unitscurrency,,SMR,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-STD,Dobra,unitscurrency,,STP,,2017-12-01,,,,,,,,,,,,
measunits,unitISO4217C-SKK,Slovak Koruna,unitscurrency,,SVK,,2009-01-01,,,,,,,,,,,,
measunits,unitISO4217C-SIT,Tolar,unitscurrency,,SVN,,2007-01-01,,,,,,,,,,,,
measunits,unitISO4217C-ZAL,Financial Rand,unitscurrency,,ZAF,,1995-03-01,,,,,,,,,,,,
measunits,unitISO4217C-SDG,Sudanese Pound,unitscurrency,,SSD,,2012-09-01,,,,,,,,,,,,
measunits,unitISO4217C-RHD,Rhodesian Dollar,unitscurrency,,ZWE,1978-01-01,1981-01-01,,,,,,,,,,,,
measunits,unitISO4217C-ESA,Spanish Peseta,unitscurrency,,ESP,1978-01-01,1981-01-01,,,,,,,,,,,,
measunits,unitISO4217C-ESB,"""A"" Account (convertible Peseta Account)",unitscurrency,,ESP,,1994-12-01,,,,,,,,,,,,
measunits,unitISO4217C-ESP,Spanish Peseta,unitscurrency,,ESP,,2002-03-01,,,,,,,,,,,,
measunits,unitISO4217C-SDD,Sudanese Dinar,unitscurrency,,SDN,,2007-07-01,,,,,,,,,,,,
measunits,unitISO4217C-SDP,Sudanese Pound,unitscurrency,,SDN,,1998-06-01,,,,,,,,,,,,
measunits,unitISO4217C-SRG,Surinam Guilder,unitscurrency,,SUR,,2003-12-01,,,,,,,,,,,,
measunits,unitISO4217C-SZL,Lilangeni,unitscurrency,,SWZ,,2018-08-01,,,,,,,,,,,,
measunits,unitISO4217C-CHC,WIR Franc (for electronic),unitscurrency,,CHE,,2004-11-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,TJK,,1995-05-01,,,,,,,,,,,,
measunits,unitISO4217C-TJR,Tajik Ruble,unitscurrency,,TJK,,2001-04-01,,,,,,,,,,,,
measunits,unitISO4217C-IDR,Rupiah,unitscurrency,,TLS,,2002-07-01,,,,,,,,,,,,
measunits,unitISO4217C-TPE,Timor Escudo,unitscurrency,,TLS,,2002-11-01,,,,,,,,,,,,
measunits,unitISO4217C-TRL,Old Turkish Lira,unitscurrency,,TUR,,2005-12-01,,,,,,,,,,,,
measunits,unitISO4217C-TRY,New Turkish Lira,unitscurrency,,TUR,,2009-01-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,TKM,,1993-10-01,,,,,,,,,,,,
measunits,unitISO4217C-TMM,Turkmenistan Manat,unitscurrency,,TKM,,2009-01-01,,,,,,,,,,,,
measunits,unitISO4217C-UGS,Uganda Shilling,unitscurrency,,UGA,,1987-05-01,,,,,,,,,,,,
measunits,unitISO4217C-UGW,Old Shilling,unitscurrency,,UGA,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-UAK,Karbovanet,unitscurrency,,UKR,,1996-09-01,,,,,,,,,,,,
measunits,unitISO4217C-SUR,Rouble,unitscurrency,,RUS,,1990-12-01,,,,,,,,,,,,
measunits,unitISO4217C-USS,US Dollar (Same day),unitscurrency,,USA,,2014-03-01,,,,,,,,,,,,
measunits,unitISO4217C-UYN,Old Uruguay Peso,unitscurrency,,URY,,1989-12-01,,,,,,,,,,,,
measunits,unitISO4217C-UYP,Uruguayan Peso,unitscurrency,,URY,,1993-03-01,,,,,,,,,,,,
measunits,unitISO4217C-RUR,Russian Ruble,unitscurrency,,UZB,,1994-07-01,,,,,,,,,,,,
measunits,unitISO4217C-VEB,Bolivar,unitscurrency,,VEN,,2008-01-01,,,,,,,,,,,,
measunits,unitISO4217C-VEF,Bolivar Fuerte,unitscurrency,,VEN,,2011-12-01,,,,,,,,,,,,
measunits,unitISO4217C-VEF,Bolivar,unitscurrency,,VEN,,2016-02-01,,,,,,,,,,,,
measunits,unitISO4217C-VEF,Bolívar,unitscurrency,,VEN,,2018-08-01,,,,,,,,,,,,
measunits,unitISO4217C-VNC,Old Dong,unitscurrency,,VNM,1989-01-01,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-YDD,Yemeni Dinar,unitscurrency,,YMD,,1991-09-01,,,,,,,,,,,,
measunits,unitISO4217C-YUD,New Yugoslavian Dinar,unitscurrency,,YUG,,1990-01-01,,,,,,,,,,,,
measunits,unitISO4217C-YUM,New Dinar,unitscurrency,,YUG,,2003-07-01,,,,,,,,,,,,
measunits,unitISO4217C-YUN,Yugoslavian Dinar,unitscurrency,,YUG,,1995-11-01,,,,,,,,,,,,
measunits,unitISO4217C-ZRN,New Zaire,unitscurrency,,COD,,1999-06-01,,,,,,,,,,,,
measunits,unitISO4217C-ZRZ,Zaire,unitscurrency,,COD,,1994-02-01,,,,,,,,,,,,
measunits,unitISO4217C-ZMK,Zambian Kwacha,unitscurrency,,ZMB,,2012-12-01,,,,,,,,,,,,
measunits,unitISO4217C-ZWC,Rhodesian Dollar,unitscurrency,,ZWE,,1989-12-01,,,,,,,,,,,,
measunits,unitISO4217C-ZWD,Zimbabwe Dollar (old),unitscurrency,,ZWE,,2006-08-01,,,,,,,,,,,,
measunits,unitISO4217C-ZWD,Zimbabwe Dollar,unitscurrency,,ZWE,,2008-08-01,,,,,,,,,,,,
measunits,unitISO4217C-ZWN,Zimbabwe Dollar (new),unitscurrency,,ZWE,,2006-09-01,,,,,,,,,,,,
measunits,unitISO4217C-ZWR,Zimbabwe Dollar,unitscurrency,,ZWE,,2009-06-01,,,,,,,,,,,,
measunits,unitISO4217C-CSD,Serbian Dinar,unitscurrency,,SRB,,,,,,,,,,,,,,
measunits,unitISO4217C-EUR,Euro,unitscurrency,,MNE,2002-01-01,,,,,,,,,,,,,
measunits,adminlevel,Max Administrative Boundary Level (admin level),unitsspatial,,,,,,,,,,,,,,,,
measunits,othershape,Unofficial area-aggregation shape/outline,unitsspatial,,,,,,,,,,,,,,,,
measunits,spatresother,Other,unitsspatial,,,,,,,,,,,,,,,,
measunits,spatresunknown,Unknown,unitsspatial,,,,,,,,,,,,,,,,
measunits,spatrespoints,Number of locations,unitsspatial,,,,,,,,,,,,,,,,
measunits,spatreslines,Number of nodes in line(s),unitsspatial,,,,,,,,,,,,,,,,
measunits,unitsgdacsalert,GDACS alertscore,unitsalert,,,,,,,,,,,,,,,,
measunits,unitsmmi,Modified Mercalli Index – earthquakes,unitshazint,,,,,,,,,,,,,,,,
measunits,unitsrichter,Richter scale – earthquakes,unitshazmag,,,,,,,,,,,,,,,,
measunits,unitssaffsimp,Saffir-Simpson scale – tropical cyclones,unitshazmag,,,,,,,,,,,,,,,,
measunits,unitsenhfuj,Enhanced Fujita scale – tornados,unitshazmag,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SPATIAL,,,,,,,,,,,,,,,,,,,
Continents,africa,Africa,africa,,,,,,,,,,,,,,,,
Continents,americas,Americas,americas,,,,,,,,,,,,,,,,
Continents,asia,Asia,asia,,,,,,,,,,,,,,,,
Continents,europe,Europe,europe,,,,,,,,,,,,,,,,
Continents,oceania,Oceania,oceania,,,,,,,,,,,,,,,,
Continents,antarctica,Antarctica,antarctica,,,,,,,,,,,,,,,,
Continents,contother,Other,contother,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Country,AFG,Afghanistan,asia,,,,,,,,,,,,,,,,
Country,ALA,Aland Islands,europe,,,,,,,,,,,,,,,,
Country,ALB,Albania,europe,,,,,,,,,,,,,,,,
Country,DZA,Algeria,africa,,,,,,,,,,,,,,,,
Country,ASM,American Samoa,oceania,,,,,,,,,,,,,,,,
Country,AND,Andorra,europe,,,,,,,,,,,,,,,,
Country,AGO,Angola,africa,,,,,,,,,,,,,,,,
Country,AIA,Anguilla,americas,,,,,,,,,,,,,,,,
Country,ATA,Antarctica,antarctica,,,,,,,,,,,,,,,,
Country,ATG,Antigua and Barbuda,americas,,,,,,,,,,,,,,,,
Country,ARG,Argentina,americas,,,,,,,,,,,,,,,,
Country,ARM,Armenia,asia,,,,,,,,,,,,,,,,
Country,ABW,Aruba,americas,,,,,,,,,,,,,,,,
Country,AUS,Australia,oceania,,,,,,,,,,,,,,,,
Country,AUT,Austria,europe,,,,,,,,,,,,,,,,
Country,AZE,Azerbaijan,asia,,,,,,,,,,,,,,,,
Country,BHS,Bahamas,americas,,,,,,,,,,,,,,,,
Country,BHR,Bahrain,asia,,,,,,,,,,,,,,,,
Country,BGD,Bangladesh,asia,,,,,,,,,,,,,,,,
Country,BRB,Barbados,americas,,,,,,,,,,,,,,,,
Country,BLR,Belarus,europe,,,,,,,,,,,,,,,,
Country,BEL,Belgium,europe,,,,,,,,,,,,,,,,
Country,BLZ,Belize,americas,,,,,,,,,,,,,,,,
Country,BEN,Benin,africa,,,,,,,,,,,,,,,,
Country,BMU,Bermuda,americas,,,,,,,,,,,,,,,,
Country,BTN,Bhutan,asia,,,,,,,,,,,,,,,,
Country,BOL,Bolivia,americas,,,,,,,,,,,,,,,,
Country,BES,"Bonaire, Sint Eustatius and Saba",americas,,,,,,,,,,,,,,,,
Country,BIH,Bosnia and Herzegovina,europe,,,,,,,,,,,,,,,,
Country,BWA,Botswana,africa,,,,,,,,,,,,,,,,
Country,BVT,Bouvet Island,contother,,,,,,,,,,,,,,,,
Country,BRA,Brazil,americas,,,,,,,,,,,,,,,,
Country,IOT,British Indian Ocean Territory,asia,,,,,,,,,,,,,,,,
Country,BRN,Brunei Darussalam,asia,,,,,,,,,,,,,,,,
Country,BGR,Bulgaria,europe,,,,,,,,,,,,,,,,
Country,BFA,Burkina Faso,africa,,,,,,,,,,,,,,,,
Country,BDI,Burundi,africa,,,,,,,,,,,,,,,,
Country,KHM,Cambodia,asia,,,,,,,,,,,,,,,,
Country,CMR,Cameroon,africa,,,,,,,,,,,,,,,,
Country,CAN,Canada,americas,,,,,,,,,,,,,,,,
Country,CPV,Cape Verde,africa,,,,,,,,,,,,,,,,
Country,CYM,Cayman Islands,americas,,,,,,,,,,,,,,,,
Country,CAF,Central African Republic,africa,,,,,,,,,,,,,,,,
Country,TCD,Chad,africa,,,,,,,,,,,,,,,,
Country,CHL,Chile,americas,,,,,,,,,,,,,,,,
Country,CHN,China,asia,,,,,,,,,,,,,,,,
Country,CXR,Christmas Island,oceania,,,,,,,,,,,,,,,,
Country,CCK,Cocos (Keeling) Islands,asia,,,,,,,,,,,,,,,,
Country,COL,Colombia,americas,,,,,,,,,,,,,,,,
Country,COM,Comoros,africa,,,,,,,,,,,,,,,,
Country,COG,Congo,africa,,,,,,,,,,,,,,,,
Country,COD,"Congo, The Democratic Republic of",africa,,,,,,,,,,,,,,,,
Country,COK,Cook Islands,oceania,,,,,,,,,,,,,,,,
Country,CRI,Costa Rica,americas,,,,,,,,,,,,,,,,
Country,CIV,Ivory Coast,africa,,,,,,,,,,,,,,,,
Country,HRV,Croatia,europe,,,,,,,,,,,,,,,,
Country,CUB,Cuba,americas,,,,,,,,,,,,,,,,
Country,CUW,Curaçao,americas,,,,,,,,,,,,,,,,
Country,CYP,Cyprus,asia,,,,,,,,,,,,,,,,
Country,CZE,Czechia,europe,,,,,,,,,,,,,,,,
Country,DNK,Denmark,europe,,,,,,,,,,,,,,,,
Country,DJI,Djibouti,africa,,,,,,,,,,,,,,,,
Country,DMA,Dominica,americas,,,,,,,,,,,,,,,,
Country,DOM,Dominican Republic,americas,,,,,,,,,,,,,,,,
Country,ECU,Ecuador,americas,,,,,,,,,,,,,,,,
Country,EGY,Egypt,africa,,,,,,,,,,,,,,,,
Country,SLV,El Salvador,americas,,,,,,,,,,,,,,,,
Country,GNQ,Equatorial Guinea,africa,,,,,,,,,,,,,,,,
Country,ERI,Eritrea,africa,,,,,,,,,,,,,,,,
Country,EST,Estonia,europe,,,,,,,,,,,,,,,,
Country,ETH,Ethiopia,africa,,,,,,,,,,,,,,,,
Country,FLK,Falkland Islands (Malvinas),americas,,,,,,,,,,,,,,,,
Country,FRO,Faroe Islands,europe,,,,,,,,,,,,,,,,
Country,FJI,Fiji,oceania,,,,,,,,,,,,,,,,
Country,FIN,Finland,europe,,,,,,,,,,,,,,,,
Country,FRA,France,europe,,,,,,,,,,,,,,,,
Country,GUF,French Guiana,americas,,,,,,,,,,,,,,,,
Country,PYF,French Polynesia,oceania,,,,,,,,,,,,,,,,
Country,ATF,French Southern Territories,antarctica,,,,,,,,,,,,,,,,
Country,GAB,Gabon,africa,,,,,,,,,,,,,,,,
Country,GMB,Gambia,africa,,,,,,,,,,,,,,,,
Country,GEO,Georgia,asia,,,,,,,,,,,,,,,,
Country,DEU,Germany,europe,,,,,,,,,,,,,,,,
Country,GHA,Ghana,africa,,,,,,,,,,,,,,,,
Country,GIB,Gibraltar,europe,,,,,,,,,,,,,,,,
Country,GRC,Greece,europe,,,,,,,,,,,,,,,,
Country,GRL,Greenland,americas,,,,,,,,,,,,,,,,
Country,GRD,Grenada,americas,,,,,,,,,,,,,,,,
Country,GLP,Guadeloupe,americas,,,,,,,,,,,,,,,,
Country,GUM,Guam,oceania,,,,,,,,,,,,,,,,
Country,GTM,Guatemala,americas,,,,,,,,,,,,,,,,
Country,GGY,Guernsey,europe,,,,,,,,,,,,,,,,
Country,GIN,Guinea,africa,,,,,,,,,,,,,,,,
Country,GNB,Guinea-Bissau,africa,,,,,,,,,,,,,,,,
Country,GUY,Guyana,americas,,,,,,,,,,,,,,,,
Country,HTI,Haiti,americas,,,,,,,,,,,,,,,,
Country,HMD,Heard and Mc Donald Islands,antarctica,,,,,,,,,,,,,,,,
Country,VAT,Holy See (Vatican City State),europe,,,,,,,,,,,,,,,,
Country,HND,Honduras,americas,,,,,,,,,,,,,,,,
Country,HKG,Hong Kong,asia,,,,,,,,,,,,,,,,
Country,HUN,Hungary,europe,,,,,,,,,,,,,,,,
Country,ISL,Iceland,europe,,,,,,,,,,,,,,,,
Country,IND,India,asia,,,,,,,,,,,,,,,,
Country,IDN,Indonesia,asia,,,,,,,,,,,,,,,,
Country,IRN,"Iran, Islamic Republic of",asia,,,,,,,,,,,,,,,,
Country,IRQ,Iraq,asia,,,,,,,,,,,,,,,,
Country,IRL,Ireland,europe,,,,,,,,,,,,,,,,
Country,IMN,Isle of Man,europe,,,,,,,,,,,,,,,,
Country,ISR,Israel,asia,,,,,,,,,,,,,,,,
Country,ITA,Italy,europe,,,,,,,,,,,,,,,,
Country,JAM,Jamaica,americas,,,,,,,,,,,,,,,,
Country,JPN,Japan,asia,,,,,,,,,,,,,,,,
Country,JEY,Jersey,europe,,,,,,,,,,,,,,,,
Country,JOR,Jordan,asia,,,,,,,,,,,,,,,,
Country,KAZ,Kazakstan,asia,,,,,,,,,,,,,,,,
Country,KEN,Kenya,africa,,,,,,,,,,,,,,,,
Country,KIR,Kiribati,oceania,,,,,,,,,,,,,,,,
Country,PRK,"Korea, Democratic Peoples Republic of",asia,,,,,,,,,,,,,,,,
Country,KOR,"Korea, Republic of",asia,,,,,,,,,,,,,,,,
Country,XKX,Kosovo (temporary code),europe,,,,,,,,,,,,,,,,
Country,KWT,Kuwait,asia,,,,,,,,,,,,,,,,
Country,KGZ,Kyrgyzstan,asia,,,,,,,,,,,,,,,,
Country,LAO,"Lao, Peoples Democratic Republic",asia,,,,,,,,,,,,,,,,
Country,LVA,Latvia,europe,,,,,,,,,,,,,,,,
Country,LBN,Lebanon,asia,,,,,,,,,,,,,,,,
Country,LSO,Lesotho,africa,,,,,,,,,,,,,,,,
Country,LBR,Liberia,africa,,,,,,,,,,,,,,,,
Country,LBY,Libyan Arab Jamahiriya,africa,,,,,,,,,,,,,,,,
Country,LIE,Liechtenstein,europe,,,,,,,,,,,,,,,,
Country,LTU,Lithuania,europe,,,,,,,,,,,,,,,,
Country,LUX,Luxembourg,europe,,,,,,,,,,,,,,,,
Country,MAC,Macao,asia,,,,,,,,,,,,,,,,
Country,MKD,"Macedonia, The Former Yugoslav Republic Of",europe,,,,,,,,,,,,,,,,
Country,MDG,Madagascar,africa,,,,,,,,,,,,,,,,
Country,MWI,Malawi,africa,,,,,,,,,,,,,,,,
Country,MYS,Malaysia,asia,,,,,,,,,,,,,,,,
Country,MDV,Maldives,asia,,,,,,,,,,,,,,,,
Country,MLI,Mali,africa,,,,,,,,,,,,,,,,
Country,MLT,Malta,europe,,,,,,,,,,,,,,,,
Country,MHL,Marshall Islands,oceania,,,,,,,,,,,,,,,,
Country,MTQ,Martinique,americas,,,,,,,,,,,,,,,,
Country,MRT,Mauritania,africa,,,,,,,,,,,,,,,,
Country,MUS,Mauritius,africa,,,,,,,,,,,,,,,,
Country,MYT,Mayotte,africa,,,,,,,,,,,,,,,,
Country,MEX,Mexico,americas,,,,,,,,,,,,,,,,
